ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,DeliveryStatus
3065,3065,UPS,2025-09-25,2025-10-02,In Transit
3066,3066,FedEx,2025-01-26,2025-02-01,Delivered
3067,3067,USPS,2025-07-22,2025-07-24,Delayed
3068,3068,DHL,2025-12-29,2026-01-05,Delayed
3069,3069,DHL,2025-05-25,2025-05-29,In Transit
3070,3070,FedEx,2025-11-02,2025-11-09,In Transit
3071,3071,DHL,2025-06-13,2025-06-17,Delayed
3072,3072,DHL,2025-02-15,2025-02-16,Delivered
3073,3073,DHL,2025-12-28,2026-01-02,Delivered
3074,3074,USPS,2025-08-11,2025-08-13,Delayed
3075,3075,USPS,2025-04-21,2025-04-22,In Transit
3076,3076,UPS,2025-07-06,2025-07-13,Delayed
3077,3077,UPS,2025-11-30,2025-12-07,Delayed
3078,3078,UPS,2025-12-18,2025-12-21,Delayed
3079,3079,DHL,2025-05-13,2025-05-16,In Transit
3080,3080,DHL,2025-02-27,2025-03-03,In Transit
3081,3081,UPS,2025-01-19,2025-01-26,Delivered
3082,3082,DHL,2025-04-30,2025-05-05,Delivered
3083,3083,USPS,2025-05-25,2025-05-31,Delivered
3084,3084,UPS,2025-09-09,2025-09-12,In Transit
3085,3085,USPS,2025-05-04,2025-05-06,Delayed
3086,3086,UPS,2025-07-14,2025-07-16,Delivered
3087,3087,USPS,2025-01-18,2025-01-22,Delayed
3088,3088,FedEx,2025-03-11,2025-03-18,In Transit
3089,3089,DHL,2025-11-29,2025-12-05,Delayed
3090,3090,USPS,2025-12-06,2025-12-10,Delayed
3091,3091,FedEx,2025-11-19,2025-11-24,Delivered
3092,3092,USPS,2025-04-13,2025-04-18,Delivered
3093,3093,UPS,2025-11-06,2025-11-12,Delivered
3094,3094,USPS,2025-09-05,2025-09-11,Delayed
3095,3095,FedEx,2025-01-12,2025-01-17,In Transit
3096,3096,USPS,2025-11-30,2025-12-07,Delayed
3097,3097,FedEx,2025-12-17,2025-12-23,Delayed
3098,3098,FedEx,2025-04-05,2025-04-12,Delivered
3099,3099,USPS,2025-02-13,2025-02-16,Delayed
3100,3100,UPS,2025-12-01,2025-12-02,Delivered
3101,3101,DHL,2025-08-26,2025-08-27,In Transit
3102,3102,UPS,2025-10-24,2025-10-29,In Transit
3103,3103,USPS,2025-07-26,2025-07-28,Delivered
3104,3104,DHL,2025-09-13,2025-09-16,Delayed
3105,3105,USPS,2025-04-15,2025-04-21,Delayed
3106,3106,USPS,2025-08-30,2025-09-04,In Transit
3107,3107,UPS,2025-11-04,2025-11-09,In Transit
3108,3108,FedEx,2025-11-14,2025-11-16,Delivered
3109,3109,FedEx,2025-07-22,2025-07-23,In Transit
3110,3110,UPS,2025-10-05,2025-10-07,Delivered
3111,3111,USPS,2025-01-26,2025-01-28,Delivered
3112,3112,UPS,2025-06-05,2025-06-09,In Transit
3113,3113,USPS,2025-08-05,2025-08-10,Delivered
3114,3114,UPS,2025-01-22,2025-01-27,In Transit
3115,3115,USPS,2025-03-08,2025-03-15,Delivered
3116,3116,USPS,2025-06-10,2025-06-16,Delivered
3117,3117,USPS,2025-03-19,2025-03-24,Delivered
3118,3118,USPS,2025-02-18,2025-02-23,Delayed
3119,3119,FedEx,2025-08-31,2025-09-01,Delivered
3120,3120,DHL,2025-11-20,2025-11-26,Delivered
3121,3121,USPS,2025-05-02,2025-05-07,Delayed
3122,3122,USPS,2025-06-11,2025-06-15,In Transit
3123,3123,USPS,2025-09-25,2025-09-26,In Transit
3124,3124,UPS,2025-06-15,2025-06-20,Delivered
3125,3125,UPS,2025-12-24,2025-12-28,Delivered
3126,3126,FedEx,2025-10-16,2025-10-17,Delayed
3127,3127,USPS,2025-10-06,2025-10-11,In Transit
3128,3128,DHL,2025-12-15,2025-12-22,Delivered
3129,3129,USPS,2025-03-26,2025-04-02,Delayed
3130,3130,USPS,2025-10-10,2025-10-12,Delivered
3131,3131,FedEx,2025-07-08,2025-07-13,Delayed
3132,3132,FedEx,2025-04-07,2025-04-10,Delivered
3133,3133,UPS,2025-05-07,2025-05-12,Delayed
3134,3134,USPS,2025-07-13,2025-07-19,In Transit
3135,3135,USPS,2025-11-09,2025-11-11,Delivered
3136,3136,UPS,2025-07-16,2025-07-22,Delivered
3137,3137,DHL,2025-11-02,2025-11-09,In Transit
3138,3138,USPS,2025-09-27,2025-10-04,Delivered
3139,3139,FedEx,2025-10-17,2025-10-21,In Transit
3140,3140,DHL,2025-02-02,2025-02-08,Delayed
3141,3141,FedEx,2025-06-24,2025-06-28,Delivered
3142,3142,DHL,2025-06-13,2025-06-17,In Transit
3143,3143,DHL,2025-07-20,2025-07-22,In Transit
3144,3144,UPS,2025-04-07,2025-04-08,Delivered
3145,3145,USPS,2025-01-02,2025-01-05,Delivered
3146,3146,DHL,2025-09-12,2025-09-18,Delivered
3147,3147,USPS,2025-07-20,2025-07-21,In Transit
3148,3148,DHL,2025-08-07,2025-08-12,Delayed
3149,3149,UPS,2025-04-22,2025-04-27,Delayed
3150,3150,UPS,2025-10-13,2025-10-20,Delayed
3151,3151,DHL,2025-02-28,2025-03-04,Delivered
3152,3152,FedEx,2025-05-09,2025-05-12,Delayed
3153,3153,USPS,2025-12-28,2025-12-31,Delayed
3154,3154,USPS,2025-09-19,2025-09-26,Delivered
3155,3155,USPS,2025-06-24,2025-06-30,Delayed
3156,3156,UPS,2025-06-13,2025-06-15,In Transit
3157,3157,FedEx,2025-12-22,2025-12-29,In Transit
3158,3158,FedEx,2025-03-23,2025-03-26,In Transit
3159,3159,UPS,2025-02-23,2025-03-02,In Transit
3160,3160,DHL,2025-03-31,2025-04-03,Delivered
3161,3161,DHL,2025-06-29,2025-07-03,Delayed
3162,3162,USPS,2025-06-11,2025-06-17,Delivered
3163,3163,FedEx,2025-08-24,2025-08-25,Delivered
3164,3164,DHL,2025-11-28,2025-11-29,In Transit
3165,3165,DHL,2025-11-28,2025-12-05,Delayed
3166,3166,DHL,2025-06-03,2025-06-07,In Transit
3167,3167,FedEx,2025-06-21,2025-06-23,Delivered
3168,3168,UPS,2025-03-29,2025-03-30,Delivered
3169,3169,UPS,2025-05-10,2025-05-14,In Transit
3170,3170,FedEx,2025-04-11,2025-04-15,Delayed
3171,3171,FedEx,2025-09-05,2025-09-09,In Transit
3172,3172,USPS,2025-11-14,2025-11-20,In Transit
3173,3173,DHL,2025-04-14,2025-04-18,Delivered
3174,3174,UPS,2025-04-25,2025-04-29,Delivered
3175,3175,FedEx,2025-03-04,2025-03-10,Delayed
3176,3176,UPS,2025-06-13,2025-06-19,Delivered
3177,3177,UPS,2025-08-13,2025-08-19,Delayed
3178,3178,DHL,2025-12-06,2025-12-12,Delivered
3179,3179,UPS,2025-12-22,2025-12-26,Delivered
3180,3180,USPS,2025-08-11,2025-08-15,Delayed
3181,3181,USPS,2025-08-03,2025-08-05,Delayed
3182,3182,FedEx,2025-01-14,2025-01-20,In Transit
3183,3183,USPS,2025-11-11,2025-11-16,In Transit
3184,3184,DHL,2025-11-26,2025-11-30,Delivered
3185,3185,USPS,2025-05-14,2025-05-18,Delivered
3186,3186,UPS,2025-06-15,2025-06-19,Delivered
3187,3187,FedEx,2025-12-04,2025-12-09,In Transit
3188,3188,FedEx,2025-03-24,2025-03-27,Delayed
3189,3189,FedEx,2025-05-13,2025-05-14,Delayed
3190,3190,UPS,2025-11-27,2025-11-28,In Transit
3191,3191,DHL,2025-06-06,2025-06-11,Delayed
3192,3192,DHL,2025-11-06,2025-11-13,Delivered
3193,3193,USPS,2025-12-29,2026-01-03,Delivered
3194,3194,UPS,2025-02-10,2025-02-11,In Transit
3195,3195,DHL,2025-10-17,2025-10-24,Delivered
3196,3196,FedEx,2025-08-08,2025-08-14,In Transit
3197,3197,USPS,2025-02-23,2025-02-26,In Transit
3198,3198,FedEx,2025-06-23,2025-06-24,Delayed
3199,3199,USPS,2025-01-18,2025-01-22,In Transit
3200,3200,DHL,2025-07-23,2025-07-27,Delivered
3201,3201,DHL,2025-07-07,2025-07-12,Delivered
3202,3202,USPS,2025-12-17,2025-12-19,Delivered
3203,3203,USPS,2025-12-18,2025-12-24,In Transit
3204,3204,DHL,2025-10-31,2025-11-02,In Transit
3205,3205,FedEx,2025-09-15,2025-09-16,Delivered
3206,3206,USPS,2025-05-26,2025-05-28,Delayed
3207,3207,USPS,2025-02-04,2025-02-05,Delivered
3208,3208,DHL,2025-03-15,2025-03-21,Delayed
3209,3209,FedEx,2025-06-25,2025-06-30,Delivered
3210,3210,FedEx,2025-07-03,2025-07-10,In Transit
3211,3211,FedEx,2025-02-13,2025-02-18,In Transit
3212,3212,USPS,2025-10-02,2025-10-05,Delivered
3213,3213,USPS,2025-07-14,2025-07-19,In Transit
3214,3214,FedEx,2025-08-16,2025-08-17,Delayed
3215,3215,FedEx,2026-01-01,2026-01-02,Delivered
3216,3216,UPS,2025-01-30,2025-02-02,Delayed
3217,3217,DHL,2025-01-30,2025-01-31,In Transit
3218,3218,DHL,2025-08-26,2025-08-29,Delayed
3219,3219,DHL,2025-05-24,2025-05-30,Delayed
3220,3220,FedEx,2025-07-07,2025-07-10,In Transit
3221,3221,UPS,2025-04-07,2025-04-14,Delayed
3222,3222,FedEx,2025-08-10,2025-08-13,Delayed
3223,3223,USPS,2025-11-25,2025-11-29,Delivered
3224,3224,USPS,2025-08-06,2025-08-11,In Transit
3225,3225,FedEx,2025-05-22,2025-05-28,Delivered
3226,3226,USPS,2025-08-11,2025-08-14,Delivered
3227,3227,USPS,2025-12-09,2025-12-14,Delivered
3228,3228,DHL,2025-09-29,2025-10-02,Delivered
3229,3229,UPS,2025-05-09,2025-05-13,Delivered
3230,3230,UPS,2025-07-17,2025-07-24,Delivered
3231,3231,DHL,2025-07-25,2025-07-31,Delivered
3232,3232,USPS,2025-05-29,2025-06-04,Delivered
3233,3233,DHL,2025-05-17,2025-05-19,Delivered
3234,3234,USPS,2025-11-27,2025-12-04,Delayed
3235,3235,DHL,2025-09-16,2025-09-22,Delivered
3236,3236,FedEx,2025-09-06,2025-09-10,In Transit
3237,3237,USPS,2025-05-20,2025-05-26,Delivered
3238,3238,FedEx,2025-12-15,2025-12-20,Delivered
3239,3239,DHL,2025-08-17,2025-08-22,Delayed
3240,3240,UPS,2025-03-15,2025-03-20,Delayed
3241,3241,FedEx,2025-03-13,2025-03-18,Delivered
3242,3242,FedEx,2025-04-08,2025-04-14,Delivered
3243,3243,FedEx,2025-05-04,2025-05-07,In Transit
3244,3244,UPS,2025-01-18,2025-01-20,Delivered
3245,3245,USPS,2025-03-26,2025-03-28,Delayed
3246,3246,USPS,2025-06-01,2025-06-07,In Transit
3247,3247,USPS,2025-09-19,2025-09-21,Delivered
3248,3248,UPS,2025-05-11,2025-05-18,In Transit
3249,3249,DHL,2025-12-03,2025-12-09,Delayed
3250,3250,FedEx,2025-07-26,2025-07-28,In Transit
3251,3251,DHL,2025-12-14,2025-12-19,Delivered
3252,3252,FedEx,2025-09-16,2025-09-21,In Transit
3253,3253,DHL,2025-07-01,2025-07-02,Delivered
3254,3254,USPS,2025-10-09,2025-10-16,Delivered
3255,3255,DHL,2025-10-30,2025-11-03,Delayed
3256,3256,DHL,2025-01-05,2025-01-12,Delivered
3257,3257,DHL,2025-08-22,2025-08-28,In Transit
3258,3258,USPS,2025-07-16,2025-07-23,Delivered
3259,3259,FedEx,2025-04-12,2025-04-13,Delayed
3260,3260,FedEx,2025-07-09,2025-07-12,Delivered
3261,3261,UPS,2025-02-23,2025-02-24,In Transit
3262,3262,UPS,2025-06-14,2025-06-17,Delayed
3263,3263,FedEx,2025-06-25,2025-06-29,Delayed
3264,3264,FedEx,2025-09-28,2025-10-05,Delayed
3265,3265,DHL,2025-09-17,2025-09-21,In Transit
3266,3266,UPS,2025-12-23,2025-12-26,Delivered
3267,3267,UPS,2025-09-21,2025-09-23,In Transit
3268,3268,DHL,2025-04-10,2025-04-15,In Transit
3269,3269,FedEx,2025-04-29,2025-05-03,In Transit
3270,3270,FedEx,2025-02-10,2025-02-14,In Transit
3271,3271,UPS,2025-12-30,2026-01-01,Delivered
3272,3272,USPS,2025-06-24,2025-06-30,In Transit
3273,3273,USPS,2025-09-22,2025-09-26,Delivered
3274,3274,FedEx,2025-09-18,2025-09-24,Delayed
3275,3275,USPS,2025-03-31,2025-04-05,Delivered
3276,3276,FedEx,2025-02-26,2025-03-04,In Transit
3277,3277,USPS,2025-07-18,2025-07-19,In Transit
3278,3278,USPS,2025-10-07,2025-10-10,Delivered
3279,3279,UPS,2025-03-16,2025-03-18,Delayed
3280,3280,USPS,2025-12-08,2025-12-13,Delayed
3281,3281,UPS,2025-08-09,2025-08-16,In Transit
3282,3282,DHL,2025-10-27,2025-11-03,Delivered
3283,3283,USPS,2025-05-22,2025-05-27,Delayed
3284,3284,FedEx,2025-02-05,2025-02-08,In Transit
3285,3285,FedEx,2025-05-15,2025-05-22,In Transit
3286,3286,UPS,2025-10-19,2025-10-21,Delayed
3287,3287,UPS,2025-10-21,2025-10-27,Delivered
3288,3288,FedEx,2025-10-28,2025-11-04,In Transit
3289,3289,UPS,2025-10-28,2025-11-03,Delayed
3290,3290,FedEx,2025-02-09,2025-02-11,Delivered
3291,3291,USPS,2025-12-07,2025-12-13,In Transit
3292,3292,UPS,2025-05-16,2025-05-18,In Transit
3293,3293,FedEx,2025-11-25,2025-11-30,Delayed
3294,3294,USPS,2025-03-25,2025-04-01,In Transit
3295,3295,FedEx,2025-02-05,2025-02-12,Delivered
3296,3296,UPS,2025-02-21,2025-02-22,In Transit
3297,3297,UPS,2025-07-28,2025-07-31,Delayed
3298,3298,UPS,2025-10-12,2025-10-17,Delayed
3299,3299,DHL,2025-07-29,2025-07-30,Delivered
3300,3300,FedEx,2025-04-25,2025-05-02,Delayed
3301,3301,FedEx,2025-11-09,2025-11-16,Delayed
3302,3302,UPS,2025-05-31,2025-06-03,Delayed
3303,3303,UPS,2025-12-02,2025-12-07,Delivered
3304,3304,DHL,2025-04-22,2025-04-24,Delivered
3305,3305,DHL,2025-04-08,2025-04-14,Delivered
3306,3306,UPS,2025-04-10,2025-04-14,Delivered
3307,3307,DHL,2025-07-25,2025-07-30,Delayed
3308,3308,USPS,2025-02-20,2025-02-21,Delayed
3309,3309,USPS,2025-10-15,2025-10-21,Delivered
3310,3310,DHL,2025-04-26,2025-05-02,Delivered
3311,3311,DHL,2025-08-28,2025-09-02,Delivered
3312,3312,UPS,2025-11-28,2025-12-03,Delayed
3313,3313,USPS,2025-07-21,2025-07-26,Delayed
3314,3314,FedEx,2025-12-18,2025-12-21,Delayed
3315,3315,DHL,2025-10-02,2025-10-05,In Transit
3316,3316,DHL,2025-03-09,2025-03-15,Delayed
3317,3317,USPS,2025-12-01,2025-12-07,Delivered
3318,3318,FedEx,2025-03-30,2025-03-31,Delivered
3319,3319,DHL,2025-01-22,2025-01-29,Delayed
3320,3320,USPS,2025-08-23,2025-08-30,Delivered
3321,3321,USPS,2025-10-30,2025-11-04,Delivered
3322,3322,FedEx,2025-08-20,2025-08-27,In Transit
3323,3323,DHL,2025-11-30,2025-12-02,Delivered
3324,3324,USPS,2025-02-26,2025-03-04,In Transit
3325,3325,UPS,2025-04-19,2025-04-20,In Transit
3326,3326,UPS,2025-06-30,2025-07-02,In Transit
3327,3327,UPS,2025-11-26,2025-11-30,Delivered
3328,3328,FedEx,2025-01-14,2025-01-21,Delayed
3329,3329,DHL,2025-11-01,2025-11-03,Delivered
3330,3330,DHL,2025-05-04,2025-05-08,In Transit
3331,3331,UPS,2025-09-09,2025-09-12,Delayed
3332,3332,DHL,2025-12-05,2025-12-08,Delayed
3333,3333,FedEx,2025-09-24,2025-09-27,Delivered
3334,3334,FedEx,2025-08-26,2025-08-27,Delayed
3335,3335,UPS,2025-09-26,2025-10-03,Delivered
3336,3336,FedEx,2025-07-06,2025-07-08,Delivered
3337,3337,USPS,2025-07-15,2025-07-21,In Transit
3338,3338,UPS,2025-01-04,2025-01-07,Delivered
3339,3339,UPS,2025-12-31,2026-01-02,Delayed
3340,3340,DHL,2026-01-02,2026-01-06,Delivered
3341,3341,UPS,2025-01-13,2025-01-18,Delayed
3342,3342,DHL,2025-02-13,2025-02-16,Delayed
3343,3343,USPS,2025-10-09,2025-10-13,Delayed
3344,3344,DHL,2025-12-01,2025-12-06,Delayed
3345,3345,FedEx,2025-07-26,2025-07-29,In Transit
3346,3346,UPS,2025-07-26,2025-08-01,Delivered
3347,3347,FedEx,2025-02-21,2025-02-27,Delivered
3348,3348,USPS,2025-06-07,2025-06-09,In Transit
3349,3349,UPS,2025-04-28,2025-05-04,In Transit
3350,3350,FedEx,2025-05-23,2025-05-25,Delivered
3351,3351,DHL,2025-11-25,2025-11-27,In Transit
3352,3352,DHL,2025-04-07,2025-04-12,Delayed
3353,3353,UPS,2025-09-25,2025-09-29,Delivered
3354,3354,DHL,2025-03-04,2025-03-08,In Transit
3355,3355,USPS,2025-03-20,2025-03-23,Delayed
3356,3356,UPS,2025-05-02,2025-05-09,In Transit
3357,3357,USPS,2025-07-26,2025-08-01,Delayed
3358,3358,UPS,2025-06-21,2025-06-24,Delayed
3359,3359,USPS,2025-09-12,2025-09-18,Delivered
3360,3360,FedEx,2025-06-02,2025-06-04,In Transit
3361,3361,USPS,2025-04-04,2025-04-09,In Transit
3362,3362,UPS,2025-11-18,2025-11-23,Delivered
3363,3363,FedEx,2025-03-16,2025-03-22,Delivered
3364,3364,UPS,2025-03-25,2025-03-31,In Transit
3365,3365,USPS,2025-09-13,2025-09-19,Delayed
3366,3366,USPS,2025-04-01,2025-04-02,In Transit
3367,3367,DHL,2025-12-03,2025-12-07,In Transit
3368,3368,USPS,2025-11-17,2025-11-20,Delivered
3369,3369,FedEx,2025-09-25,2025-09-28,Delivered
3370,3370,UPS,2025-07-20,2025-07-27,Delivered
3371,3371,DHL,2025-11-11,2025-11-18,In Transit
3372,3372,UPS,2025-07-29,2025-08-05,Delayed
3373,3373,UPS,2025-08-21,2025-08-27,Delivered
3374,3374,DHL,2025-12-09,2025-12-12,In Transit
3375,3375,UPS,2025-09-06,2025-09-07,Delayed
3376,3376,DHL,2025-06-08,2025-06-10,Delivered
3377,3377,FedEx,2025-07-07,2025-07-09,Delayed
3378,3378,USPS,2025-08-23,2025-08-30,Delivered
3379,3379,FedEx,2025-09-18,2025-09-20,Delivered
3380,3380,USPS,2025-02-10,2025-02-13,In Transit
3381,3381,USPS,2025-07-27,2025-07-29,In Transit
3382,3382,USPS,2025-07-03,2025-07-09,In Transit
3383,3383,DHL,2025-12-24,2025-12-28,In Transit
3384,3384,UPS,2025-08-15,2025-08-21,Delayed
3385,3385,UPS,2025-08-13,2025-08-17,Delayed
3386,3386,FedEx,2025-11-26,2025-12-02,Delivered
3387,3387,UPS,2025-02-21,2025-02-27,Delivered
3388,3388,USPS,2025-05-06,2025-05-10,Delayed
3389,3389,USPS,2025-05-13,2025-05-19,Delayed
3390,3390,DHL,2025-02-13,2025-02-14,Delivered
3391,3391,FedEx,2025-09-24,2025-09-29,Delivered
3392,3392,USPS,2025-06-15,2025-06-17,Delayed
3393,3393,FedEx,2025-05-07,2025-05-12,Delivered
3394,3394,UPS,2025-09-06,2025-09-11,Delayed
3395,3395,DHL,2025-08-31,2025-09-04,Delayed
3396,3396,UPS,2025-10-19,2025-10-20,Delivered
3397,3397,DHL,2025-02-10,2025-02-13,In Transit
3398,3398,FedEx,2025-11-11,2025-11-15,Delivered
3399,3399,USPS,2025-06-27,2025-07-01,Delayed
3400,3400,DHL,2025-11-19,2025-11-26,In Transit
3401,3401,FedEx,2025-04-22,2025-04-29,Delayed
3402,3402,DHL,2025-08-01,2025-08-08,Delivered
3403,3403,DHL,2025-10-30,2025-10-31,Delayed
3404,3404,FedEx,2025-08-14,2025-08-21,Delivered
3405,3405,DHL,2025-05-09,2025-05-14,Delivered
3406,3406,DHL,2025-03-30,2025-03-31,In Transit
3407,3407,DHL,2025-05-06,2025-05-08,Delayed
3408,3408,DHL,2025-06-14,2025-06-20,Delayed
3409,3409,FedEx,2025-09-15,2025-09-18,Delivered
3410,3410,DHL,2025-12-26,2025-12-28,In Transit
3411,3411,FedEx,2025-04-01,2025-04-06,Delayed
3412,3412,USPS,2025-09-30,2025-10-06,Delayed
3413,3413,UPS,2025-05-01,2025-05-02,Delayed
3414,3414,UPS,2025-05-04,2025-05-05,Delayed
3415,3415,USPS,2025-02-07,2025-02-12,Delayed
3416,3416,USPS,2025-01-20,2025-01-21,Delayed
3417,3417,USPS,2025-01-15,2025-01-20,Delayed
3418,3418,DHL,2025-11-15,2025-11-19,In Transit
3419,3419,UPS,2025-08-21,2025-08-24,Delivered
3420,3420,UPS,2025-01-21,2025-01-25,Delivered
3421,3421,USPS,2025-01-10,2025-01-14,Delivered
3422,3422,USPS,2025-11-10,2025-11-16,In Transit
3423,3423,DHL,2025-06-05,2025-06-09,In Transit
3424,3424,DHL,2025-02-10,2025-02-11,Delayed
3425,3425,UPS,2025-04-04,2025-04-06,Delivered
3426,3426,USPS,2025-07-23,2025-07-27,Delayed
3427,3427,UPS,2025-03-31,2025-04-01,Delivered
3428,3428,FedEx,2025-12-24,2025-12-28,In Transit
3429,3429,DHL,2025-06-28,2025-07-04,In Transit
3430,3430,FedEx,2025-04-09,2025-04-11,In Transit
3431,3431,FedEx,2025-07-28,2025-08-04,Delivered
3432,3432,FedEx,2025-03-11,2025-03-16,Delayed
3433,3433,DHL,2025-05-11,2025-05-18,Delivered
3434,3434,DHL,2025-08-05,2025-08-11,Delivered
3435,3435,DHL,2025-10-07,2025-10-10,Delivered
3436,3436,FedEx,2025-05-30,2025-06-03,In Transit
3437,3437,DHL,2025-09-30,2025-10-01,Delayed
3438,3438,UPS,2025-08-30,2025-09-01,Delivered
3439,3439,DHL,2025-07-19,2025-07-26,Delivered
3440,3440,USPS,2025-10-02,2025-10-06,In Transit
3441,3441,DHL,2025-01-22,2025-01-27,Delayed
3442,3442,USPS,2025-11-22,2025-11-29,Delayed
3443,3443,FedEx,2025-09-17,2025-09-22,Delivered
3444,3444,UPS,2025-08-02,2025-08-05,Delivered
3445,3445,DHL,2025-09-27,2025-09-30,Delayed
3446,3446,USPS,2025-02-16,2025-02-22,In Transit
3447,3447,UPS,2025-11-15,2025-11-19,Delayed
3448,3448,DHL,2025-01-06,2025-01-09,In Transit
3449,3449,USPS,2025-03-18,2025-03-22,In Transit
3450,3450,USPS,2025-10-30,2025-11-02,In Transit
3451,3451,DHL,2025-04-04,2025-04-08,Delivered
3452,3452,DHL,2025-10-29,2025-11-01,Delayed
3453,3453,DHL,2025-04-22,2025-04-25,Delayed
3454,3454,UPS,2025-10-12,2025-10-15,Delayed
3455,3455,DHL,2025-04-07,2025-04-12,Delayed
3456,3456,USPS,2025-11-05,2025-11-10,In Transit
3457,3457,UPS,2025-04-22,2025-04-24,Delivered
3458,3458,FedEx,2025-10-31,2025-11-05,In Transit
3459,3459,DHL,2025-12-20,2025-12-22,Delayed
3460,3460,DHL,2025-03-26,2025-03-30,Delivered
3461,3461,UPS,2025-02-02,2025-02-08,Delivered
3462,3462,DHL,2025-03-07,2025-03-12,In Transit
3463,3463,UPS,2025-11-07,2025-11-12,Delayed
3464,3464,USPS,2025-10-19,2025-10-20,Delivered
3465,3465,USPS,2025-06-28,2025-07-02,Delayed
3466,3466,USPS,2025-04-26,2025-05-01,In Transit
3467,3467,USPS,2025-02-09,2025-02-10,Delivered
3468,3468,UPS,2025-10-04,2025-10-07,In Transit
3469,3469,UPS,2025-05-24,2025-05-31,Delayed
3470,3470,UPS,2025-11-11,2025-11-14,Delayed
3471,3471,UPS,2025-12-22,2025-12-23,In Transit
3472,3472,USPS,2025-07-11,2025-07-16,Delayed
3473,3473,UPS,2025-08-03,2025-08-07,Delayed
3474,3474,UPS,2025-09-22,2025-09-25,Delayed
3475,3475,USPS,2025-01-03,2025-01-10,In Transit
3476,3476,UPS,2025-05-18,2025-05-23,Delayed
3477,3477,FedEx,2025-01-12,2025-01-19,In Transit
3478,3478,USPS,2025-07-09,2025-07-10,Delayed
3479,3479,FedEx,2025-09-24,2025-10-01,Delivered
3480,3480,UPS,2025-08-22,2025-08-23,Delayed
3481,3481,USPS,2025-07-10,2025-07-16,In Transit
3482,3482,USPS,2025-05-14,2025-05-17,Delayed
3483,3483,FedEx,2025-08-14,2025-08-15,Delivered
3484,3484,UPS,2025-03-28,2025-04-03,Delivered
3485,3485,FedEx,2025-10-04,2025-10-06,In Transit
3486,3486,FedEx,2025-08-10,2025-08-12,Delivered
3487,3487,UPS,2025-02-25,2025-02-26,Delivered
3488,3488,FedEx,2025-03-02,2025-03-08,In Transit
3489,3489,DHL,2025-10-31,2025-11-05,In Transit
3490,3490,USPS,2025-06-06,2025-06-09,Delayed
3491,3491,USPS,2025-03-01,2025-03-02,In Transit
3492,3492,FedEx,2025-12-11,2025-12-14,Delayed
3493,3493,FedEx,2025-12-26,2025-12-28,In Transit
3494,3494,USPS,2025-10-12,2025-10-17,Delayed
3495,3495,USPS,2025-09-23,2025-09-28,Delivered
3496,3496,USPS,2025-10-25,2025-10-26,Delivered
3497,3497,DHL,2025-03-12,2025-03-18,In Transit
3498,3498,DHL,2025-02-24,2025-03-01,Delivered
3499,3499,USPS,2025-10-11,2025-10-16,Delivered
3500,3500,UPS,2025-03-27,2025-04-03,Delivered
3501,3501,DHL,2025-01-22,2025-01-25,In Transit
3502,3502,FedEx,2025-10-25,2025-10-30,Delayed
3503,3503,USPS,2025-08-01,2025-08-06,Delayed
3504,3504,DHL,2025-09-25,2025-09-30,Delayed
3505,3505,FedEx,2025-09-14,2025-09-19,Delivered
3506,3506,DHL,2025-02-25,2025-03-01,In Transit
3507,3507,DHL,2025-03-31,2025-04-01,In Transit
3508,3508,UPS,2025-09-15,2025-09-21,In Transit
3509,3509,DHL,2025-07-10,2025-07-16,Delivered
3510,3510,FedEx,2025-04-28,2025-05-05,Delivered
3511,3511,USPS,2025-04-21,2025-04-28,In Transit
3512,3512,UPS,2025-02-25,2025-03-03,In Transit
3513,3513,DHL,2025-12-02,2025-12-04,Delivered
3514,3514,DHL,2025-03-28,2025-04-02,In Transit
3515,3515,FedEx,2025-07-19,2025-07-26,Delivered
3516,3516,FedEx,2025-05-15,2025-05-17,Delayed
3517,3517,FedEx,2025-12-31,2026-01-05,Delivered
3518,3518,USPS,2025-07-31,2025-08-01,Delivered
3519,3519,DHL,2025-01-03,2025-01-09,In Transit
3520,3520,FedEx,2025-07-17,2025-07-21,Delivered
3521,3521,USPS,2025-06-27,2025-06-30,Delayed
3522,3522,USPS,2025-11-02,2025-11-07,Delivered
3523,3523,UPS,2025-02-22,2025-02-28,In Transit
3524,3524,USPS,2025-08-30,2025-09-06,Delivered
3525,3525,USPS,2025-02-08,2025-02-09,Delivered
3526,3526,FedEx,2025-12-10,2025-12-11,Delivered
3527,3527,FedEx,2025-07-17,2025-07-18,In Transit
3528,3528,FedEx,2025-01-05,2025-01-10,Delayed
3529,3529,USPS,2025-07-25,2025-07-26,In Transit
3530,3530,USPS,2025-12-11,2025-12-17,Delayed
3531,3531,UPS,2025-07-03,2025-07-07,Delayed
3532,3532,DHL,2025-09-27,2025-10-03,Delivered
3533,3533,DHL,2025-12-17,2025-12-22,Delayed
3534,3534,UPS,2025-09-07,2025-09-14,Delayed
3535,3535,FedEx,2025-12-01,2025-12-03,Delayed
3536,3536,DHL,2025-03-16,2025-03-23,Delayed
3537,3537,UPS,2025-07-09,2025-07-10,Delayed
3538,3538,UPS,2025-06-24,2025-06-26,Delivered
3539,3539,UPS,2025-04-22,2025-04-23,Delivered
3540,3540,FedEx,2025-11-10,2025-11-12,Delayed
3541,3541,DHL,2025-11-11,2025-11-16,Delayed
